CMTE_ID,FILE_NUM,TRANSACTION_TP,Month,Day,Year,TRANSACTION_AMT,STATE,ENTITY_TYPE,CAND_ID,CAND_NAME,OFFICE,PTY
50,804548,24K,1,1,2011,2500,FL,PAC,1515,Western Maryland Resource Conservation and Development Council,H,DEM
50,784420,24K,1,1,2011,2500,OH,PAC,1345,Rosedale Center for Alternative Studies,H,REP
50,784420,24K,1,1,2011,2800,WV,PAC,777,Allegany County Public Schools,H,DEM
50,784420,24K,1,1,2011,2800,WV,PAC,777,Allegany County Public Schools,H,DEM
50,791561,24K,1,1,2011,2950,AZ,PAC,975,"Department of Juvenile Services, Meadow Mountain Youth Center",H,DEM
50,813984,24K,1,1,2011,0,FL,PAC,825,Barclay School #54,H,REP
50,790432,24K,1,1,2011,470,CA,PAC,1413,"Summit School, Anne Arundel County",H,REP
50,790432,24K,1,1,2011,2700,CO,PAC,1311,Pleasant Plains Elementary School,H,REP
50,804548,24K,1,1,2011,2700,LA,PAC,1105,Halstead Academy,H,DEM
50,790432,24K,1,1,2011,2250,GA,PAC,1048,Freedom Elementary School,H,REP
50,790432,24K,1,1,2011,1603,NV,PAC,1205,Maryland Association for Environmental and Outdoor Education,H,REP
50,790972,24K,1,1,2011,3420,TX,PAC,1211,Maryland Department of Natural Resources,H,REP
50,804548,24K,1,1,2011,35000,LA,PAC,816,Baltimore County Department of Environmental Protection and Sustainability,H,REP
50,790499,24K,1,1,2011,3000,NJ,PAC,1380,Southeast Community Development Corporation,H,DEM
50,790499,24K,1,1,2011,20000,NJ,PAC,1378,South River Federation,H,REP
50,790499,24K,1,1,2011,35000,IL,PAC,1350,Sassafras River Association,H,REP
50,789773,24K,1,1,2011,30000,CA,PAC,935,Civic Works,H,DEM
50,862939,24K,1,1,2011,20000,MT,PAC,934,City of Takoma Park,H,REP
50,804548,24K,1,1,2011,22000,AL,PAC,1515,Western Maryland Resource Conservation and Development Council,H,REP
50,809337,24K,1,1,2011,29906,NC,PAC,807,Back River Restoration Committee,H,DEM
50,798808,24K,1,1,2011,30000,OH,PAC,943,Columbia Assocation,H,REP
50,798808,24K,1,1,2011,50000,OH,PAC,1322,"Prince George's County, Maryland",H,REP
50,804548,24K,1,1,2011,50000,MS,PAC,1350,Sassafras River Association,H,REP
50,813980,24K,1,1,2011,2000,VA,PAC,1109,HandsOn Frederick County,H,DEM
50,809337,24K,1,1,2011,2000,CO,PAC,1250,National Aquarium in Baltimore,H,REP
50,798808,24K,1,1,2011,2000,CA,PAC,1295,Parks and People Foundation,H,DEM
50,798808,24K,1,1,2011,1760,IL,PAC,855,Cabin John Middle School,H,REP
50,798808,24K,1,1,2011,2218,NY,PAC,1295,Parks and People Foundation,H,REP
50,798808,24K,1,1,2011,5000,PA,PAC,1265,Neighborhood Design Center,H,REP
50,798563,24K,1,1,2011,54.68,NY,PAC,1279,North East Middle School,H,DEM
50,800080,24K,1,1,2011,0,CA,PAC,811,Ballou Senior High School,H,DEM
50,813980,24K,1,1,2011,1301,IL,PAC,1536,Wye River Upper School,H,REP
50,800044,24K,1,1,2011,1884,PA,PAC,1115,Hazel Outdoor Discovery Center,H,REP
50,798808,24K,1,1,2011,3108,CA,PAC,1162,Kemp Mill Elementary School,H,DEM
50,798808,24K,1,1,2011,900,CO,PAC,875,Catonsville Elementary School,H,REP
50,798808,24K,1,1,2011,2975,CA,PAC,1465,Trout Unlimited - Maryland Chapter,H,REP
50,804548,24K,1,1,2011,1917,LA,PAC,1082,Gingerville Manor Estates Community Association,H,REP
50,798808,24K,1,1,2011,4000,NJ,PAC,1291,Olde Severna Park Improvement Association,H,DEM
50,804548,24K,1,1,2011,1808,TN,PAC,1370,Sherwood Forest Boys and Girls Club,H,REP
50,798808,24K,1,1,2011,1600,CO,PAC,1155,Joe's Movement Emporium,H,REP
50,798808,24K,1,1,2011,5000,CA,PAC,935,Civic Works,H,DEM
50,798808,24K,1,1,2011,3926,NJ,PAC,937,Clean Water Fund,H,DEM
50,798808,24K,1,1,2011,2000,IL,PAC,1348,Salisbury University,H,DEM
50,798808,24K,1,1,2011,0,IL,PAC,1202,Martin Luther King Jr. Elementary School,H,DEM
50,800080,24K,1,1,2011,4745,CA,PAC,1193,Lower Shore Land Trust,H,DEM
50,799870,24K,1,1,2011,0,IA,PAC,1349,Samuel Ogle Middle School,H,REP
50,799870,24K,1,1,2011,0,AL,PAC,1349,Samuel Ogle Middle School,H,REP
50,799870,24K,1,1,2011,3100,OR,PAC,1014,Emmanuel Lutheran School,H,DEM
50,799870,24K,1,1,2011,2225,FL,PAC,838,Bohemia Manor Middle School,H,REP
50,813982,24K,1,1,2011,2960,MI,PAC,1068,Friends School of Baltimore,H,REP
50,813982,24K,1,1,2011,1957,MI,PAC,1143,Immaculate Conception School,H,REP
50,804894,24K,1,1,2011,1110,NC,PAC,1423,Talbot Springs Elementary School,H,REP
50,804894,24K,1,1,2011,3600,AZ,PAC,1155,Joe's Movement Emporium,H,REP
50,804707,24K,1,1,2011,300,OR,PAC,1117,Herbert Hoover Middle School,H,DEM
50,804707,24K,1,1,2011,150,OH,PAC,1119,Hereford Middle School,H,DEM
50,804707,24K,1,1,2011,0,VA,PAC,1462,Trinity Lutheran School,H,REP
50,804707,24K,1,1,2011,1000,TN,PAC,1250,National Aquarium in Baltimore,H,REP
50,804707,24K,1,1,2011,0,TX,PAC,1012,Ellicott Mills Middle School,H,REP
50,813991,24K,1,1,2011,2000,WI,PAC,1391,St. Casimir Catholic School,H,REP
50,804707,24K,1,1,2011,245.2,CA,PAC,1420,Takoma Park Middle School,H,REP
50,809338,24K,1,1,2011,138,GA,PAC,1091,Grange Elementary School,H,REP
50,813991,24K,1,1,2011,2487,IL,PAC,1274,North Caroline High School,H,DEM
50,804707,24K,1,1,2011,350,NJ,PAC,969,Davidsonville Elementary School,H,DEM
50,805882,24K,1,1,2011,0,OR,PAC,1012,Ellicott Mills Middle School,H,DEM
50,805882,24K,1,1,2011,325,FL,PAC,1195,"Lutherville Laboratory for Science, Mathematics and Communications",H,REP
50,805882,24K,1,1,2011,453,MO,PAC,1271,Newport Mill Middle School,H,DEM
50,804894,24K,1,1,2011,695,MO,PAC,1080,Georgian Forest Elementary School,H,REP
50,804894,24K,1,1,2011,353,NJ,PAC,1044,Francis Scott Key High School,H,REP
50,804894,24K,1,1,2011,406,PA,PAC,1394,St. Mark School,H,REP
50,816994,24K,1,1,2011,0,MI,PAC,1516,Western School of Technology and Environmental Science,H,REP
50,804894,24K,1,1,2011,0,CA,PAC,1285,Northwestern High School,H,REP
50,804894,24K,1,1,2011,0,PA,PAC,791,Annapolis High School,H,REP
50,805505,24K,1,1,2011,168,MN,PAC,1014,Emmanuel Lutheran School,H,DEM
50,813991,24K,1,1,2011,143,IL,PAC,1084,Glenwood Middle School,H,DEM
50,862940,24K,1,1,2011,143,CO,PAC,1461,Triadelphia Ridge Elementary School,H,REP
50,813991,24K,1,1,2011,65,TX,PAC,1108,Hammond Middle School,H,REP
50,810075,24K,1,1,2011,2095,KY,PAC,1014,Emmanuel Lutheran School,H,REP
50,810484,24K,1,1,2011,622.5,UT,PAC,1499,Waldorf School of Baltimore,H,DEM
50,813982,24K,1,1,2011,3000,CA,PAC,1345,Rosedale Center for Alternative Studies,H,DEM
50,813982,24K,1,1,2011,821.28,PA,PAC,991,Dundalk Elementary School,H,DEM
50,813982,24K,1,1,2011,1122,SC,PAC,1138,Howard Road Academy Middle School,H,DEM
50,813982,24K,1,1,2011,612,AZ,PAC,1311,Pleasant Plains Elementary School,H,DEM
50,813982,24K,1,1,2011,2300,FL,PAC,832,Bentalou Elementary School,H,DEM
50,813982,24K,1,1,2011,3141,CA,PAC,1384,Spark Matsunaga Elementary School,H,DEM
50,810160,24K,1,1,2011,3000,TX,PAC,886,Centreville Middle School,H,DEM
50,810160,24K,1,1,2011,1658,MI,PAC,1007,Eastport Elementary School,H,REP
50,855549,24E,1,1,2011,5000,DC,PAC,893,Chesapeake Bay Commission,H,DEM
50,855549,24E,1,1,2011,560,DC,PAC,1399,St. Mary's River Watershed Association,H,DEM
50,819665,24K,1,1,2011,1162,MS,PAC,1183,Little Bennett Elementary School,H,DEM
50,819665,24K,1,1,2011,171,PA,PAC,1142,Ilchester Elementary School,H,REP
50,819665,24K,1,1,2011,628,DE,PAC,1395,St. Martin of Tours,H,DEM
50,819665,24K,1,1,2011,2000,FL,PAC,1119,Hereford Middle School,H,REP
50,819665,24K,1,1,2011,1045,AL,PAC,778,Allegany High School,H,REP
50,819665,24K,1,1,2011,1000,AZ,PAC,1226,Maryland Park Service - Tuckahoe State Park Complex,H,DEM
50,819665,24K,1,1,2011,2000,NC,PAC,1270,New Midway/Woodsboro Elementary School,H,REP
50,819665,24K,1,1,2011,0,TX,PAC,1041,Fort Hill High School,H,DEM
50,819665,24K,1,1,2011,2000,NC,PAC,1270,New Midway/Woodsboro Elementary School,H,DEM
50,819665,24K,1,1,2011,3000,OR,PAC,1032,Fallsmead Homes Corporation,H,DEM
50,819665,24K,1,1,2011,440,SC,PAC,800,Armistead Gardens Elementary/Middle School,H,REP
50,819665,24K,1,1,2011,3000,SC,PAC,1378,South River Federation,H,REP
50,819665,24K,1,1,2011,3000,PA,PAC,1069,Friendship Academy of Science and Technology,H,DEM
50,819665,24K,1,1,2011,3915,NC,PAC,1164,Kennard Elementary,H,DEM
50,819665,24K,1,1,2011,2780,PA,PAC,978,District of Columbia Environmental Education Consortium,H,DEM
50,819665,24K,1,1,2011,447,NC,PAC,1413,"Summit School, Anne Arundel County",H,REP
50,819665,24K,1,1,2011,4848,PA,PAC,1525,Wilderness Leadership and Learning,H,REP
50,819665,24K,1,1,2011,1000,DC,PAC,1269,New Market Middle School,H,DEM
50,819665,24K,1,1,2011,500,PA,PAC,1004,Easton Club East Community Association,H,REP
50,813982,24K,1,1,2011,3000,IL,PAC,1101,Gunpowder Valley Conservancy,H,DEM
50,819665,24K,1,1,2011,3513,VA,PAC,1410,Sudlersville Middle School,H,DEM
50,813982,24K,1,1,2011,4000,CA,PAC,1410,Sudlersville Middle School,H,REP
50,819927,24K,1,1,2011,4950,NC,PAC,789,Anacostia Watershed Society,H,DEM
50,819927,24K,1,1,2011,500,CA,PAC,1269,New Market Middle School,H,REP
50,819927,24K,1,1,2011,281,TX,PAC,1299,Patapsco Elementary/Middle School,H,REP
50,819927,24K,1,1,2011,4360,IL,PAC,853,C.A.R.E Community Association,H,REP
50,819927,24K,1,1,2011,860,IL,PAC,1044,Francis Scott Key High School,H,REP
50,819927,24K,1,1,2011,4000,TX,PAC,1242,Mount Washington Preservation Trust,H,REP
50,819927,24K,1,1,2011,4550,OH,PAC,1524,Wilde Lake Middle School,H,REP
50,819927,24K,1,1,2011,1950,NJ,PAC,972,Deer Crossing Elementary School,H,REP
50,819927,24K,1,1,2011,565,CA,PAC,1149,Izaak Walton League Of America,H,REP
50,819927,24K,1,1,2011,1996,TX,PAC,1232,Middletown High School,H,REP
50,819927,24K,1,1,2011,601,MN,PAC,1056,Friends of Kinder Farm Park,H,REP
50,819927,24K,1,1,2011,600,TX,PAC,1414,Sunset Elementary School,H,REP
50,819927,24K,1,1,2011,5000,WI,PAC,876,Catonsville Middle School,H,REP
50,819927,24K,1,1,2011,2455,OH,PAC,808,Baden Elementary School,H,DEM
50,816994,24K,1,1,2011,1047,LA,PAC,1088,Grace Episcopal Day School,H,REP
50,816994,24K,1,1,2011,3000,OR,PAC,1350,Sassafras River Association,H,REP
50,819927,24K,1,1,2011,8371,NY,PAC,776,Alice Ferguson Foundation,H,DEM
50,819927,24K,1,1,2011,25000,AL,PAC,989,Ducks Unlimited,H,REP
50,819927,24K,1,1,2011,15000,HI,PAC,944,Columbia Beach Citizens Improvement Association,H,DEM
50,872635,24A,1,1,2011,40000,DC,PAC,982,Dorchester Soil Conservation District,H,REP
50,819927,24K,1,1,2011,25000,AZ,PAC,1059,Friends of Quiet Waters Park,H,DEM
50,819927,24K,1,1,2011,25000,CA,PAC,1240,Montgomery Soil Conservation District,H,DEM
50,872635,24E,1,1,2011,30068,DC,PAC,891,Charles Soil Conservation District,H,DEM
50,872635,24E,1,1,2011,25000,DC,PAC,1316,Potomac Conservancy,H,DEM
50,813982,24K,1,1,2011,40600,IN,PAC,1459,Town of Riverdale Park,H,REP
50,872635,24A,1,1,2011,35500,DC,PAC,1351,Saunders Point Community Association,H,REP
50,813991,24K,1,1,2011,31776,VT,PAC,935,Civic Works,H,DEM
50,813991,24K,1,1,2011,30000,VT,PAC,795,Anne Arundel County Watershed Stewards Academy,H,DEM
50,872635,24E,1,1,2011,14100,DC,PAC,789,Anacostia Watershed Society,H,DEM
50,872635,24A,1,1,2011,40319,DC,PAC,1513,West/Rhode Riverkeeper,H,REP
50,813991,24K,1,1,2011,15000,FL,PAC,1205,Maryland Association for Environmental and Outdoor Education,H,REP
50,813991,24K,1,1,2011,19000,OH,PAC,786,American Farmland Trust,H,DEM
50,813991,24K,1,1,2011,17500,WI,PAC,783,Alliance for the Chesapeake Bay,H,REP
50,872635,24E,1,1,2011,10000,DC,PAC,1209,Maryland Coastal Bays Program,H,DEM
50,872635,24A,1,1,2011,6910.04,DC,PAC,807,Back River Restoration Committee,H,REP
50,813991,24K,1,1,2011,13000,OH,PAC,1244,MPT Foundation,H,DEM
50,872635,24A,1,1,2011,16000,DC,PAC,1248,Nanticoke Watershed Alliance,H,REP
50,872635,24E,1,1,2011,16500,DC,PAC,789,Anacostia Watershed Society,H,DEM
50,813982,24K,1,1,2011,10000,CA,PAC,783,Alliance for the Chesapeake Bay,H,REP
50,813982,24K,1,1,2011,16798,AZ,PAC,1513,West/Rhode Riverkeeper,H,REP
50,813982,24K,1,1,2011,10000,OH,PAC,1342,Rock Creek Conservancy,H,REP
50,813982,24K,1,1,2011,4410,KS,PAC,1123,Highland Elementary School,H,REP
50,820060,24K,1,1,2011,12000,TX,PAC,907,Chesapeake Stormwater Network,H,REP
50,814880,24K,1,1,2011,20000,MS,PAC,788,Anacostia Riverkeeper,H,REP
50,814880,24K,1,1,2011,5670.36,MS,PAC,1472,University of Maryland Department of Animal and Avian Sciences,H,REP
50,872635,24E,1,1,2011,15000,DC,PAC,776,Alice Ferguson Foundation,H,DEM
50,814880,24K,1,1,2011,40000,MS,PAC,1464,Trout Unlimited,H,REP
50,813982,24K,1,1,2011,29975,TN,PAC,1316,Potomac Conservancy,H,DEM
50,814880,24K,1,1,2011,0,TN,PAC,1211,Maryland Department of Natural Resources,H,REP
50,872635,24A,1,1,2011,5000,DC,PAC,1411,Sultana Projects,H,REP
50,814880,24K,1,1,2011,4603,MS,PAC,1164,Kennard Elementary,H,REP
50,819927,24K,1,1,2011,3111,NY,PAC,1211,Maryland Department of Natural Resources,H,REP
50,819927,24K,1,1,2011,5000,CA,PAC,1220,Matapeake Middle School,H,DEM
50,819927,24K,1,1,2011,1600,IL,PAC,1168,Kimball Elementary School,H,REP
50,848871,24K,1,1,2011,5000,AL,PAC,1404,Stevensville Middle School,H,REP
50,872635,24A,1,1,2011,0,DC,PAC,1198,Manchester Valley High School,H,REP
50,819927,24K,1,1,2011,4700,NC,PAC,857,Calvert County Public Schools,H,REP
50,819927,24K,1,1,2011,946,TX,PAC,1195,"Lutherville Laboratory for Science, Mathematics and Communications",H,REP
50,819927,24K,1,1,2011,1787,OH,PAC,1526,William H. Farquhar Middle School,H,REP
50,819927,24K,1,1,2011,25002,OH,PAC,866,Carnegie Institution for Science,H,REP
50,819927,24K,1,1,2011,19510,WA,PAC,1300,Patterson Park Audubon Center,H,DEM
50,819927,24K,1,1,2011,35000,VA,PAC,776,Alice Ferguson Foundation,H,DEM
50,819927,24K,1,1,2011,35000,IL,PAC,795,Anne Arundel County Watershed Stewards Academy,H,REP
50,872635,24E,1,1,2011,50281,DC,PAC,794,Anne Arundel County Public Schools,H,DEM
50,819927,24K,1,1,2011,16902.02,WI,PAC,1186,Living Classrooms Foundation of the National Capital Region,H,REP
50,819927,24K,1,1,2011,25000,IA,PAC,792,Annapolis Maritime Museum,H,REP
50,819927,24K,1,1,2011,33651,CA,PAC,1475,University of Maryland Center for Environmental Science,H,REP
50,819927,24K,1,1,2011,11400,PA,PAC,1065,Friends of the Patuxent Wildlife Research Center,H,REP
50,819927,24K,1,1,2011,10527.02,MN,PAC,1211,Maryland Department of Natural Resources,H,REP
50,819927,24K,1,1,2011,25500,NJ,PAC,789,Anacostia Watershed Society,H,REP
50,862940,24K,1,1,2011,108908,WA,PAC,878,Cecil County Public Schools,H,REP
50,862940,24K,1,1,2011,30000,WA,PAC,1307,Pickering Creek Audubon Center,H,DEM
50,862940,24K,1,1,2011,10400,WA,PAC,1029,Evergreen Heritage Center Foundation,H,REP
50,872635,24A,1,1,2011,11282,DC,PAC,1250,National Aquarium in Baltimore,H,REP
50,813991,24K,1,1,2011,2113,NH,PAC,896,Chesapeake Bay Middle School,H,REP
50,862940,24K,1,1,2011,1400,SD,PAC,1345,Rosedale Center for Alternative Studies,H,REP
50,872635,24E,1,1,2011,3244,DC,PAC,1518,White Marsh Elementary School,H,DEM
50,819927,24K,1,1,2011,1200,IL,PAC,1477,University of Maryland Department of Art,H,REP
50,872635,24A,1,1,2012,20000,DC,PAC,974,Delaware Nature Society,H,REP
50,819665,24K,1,1,2012,20000,AZ,PAC,1512,West Virginia Rivers Coalition,H,REP
50,872635,24E,1,1,2012,25000,DC,PAC,1063,Friends of the North Fork Shenandoah River,H,DEM
50,872635,24A,1,1,2012,10000,DC,PAC,1339,Rivanna Conservation Society,H,REP
50,872635,24E,1,1,2012,47000,DC,PAC,1066,Friends of the Rappahannock,H,DEM
50,848871,24K,1,1,2012,47000,LA,PAC,1433,The Elizabeth River Project,H,REP
50,862940,24K,1,1,2012,47000,MT,PAC,1153,James River Association,H,REP
50,814120,24K,1,1,2012,20000,NV,PAC,1405,Stewards of the Lower Susquehanna,H,REP
50,818157,24K,1,1,2012,20000,OH,PAC,1415,Susquehanna Greenway Partnership,H,REP
50,818157,24K,1,1,2012,20000,NJ,PAC,1464,Trout Unlimited,H,DEM
50,813982,24K,1,1,2012,50000,CA,PAC,1317,Potomac Riverkeeper,H,DEM
50,813982,24K,1,1,2012,50000,FL,PAC,1316,Potomac Conservancy,H,DEM
50,818157,24K,1,1,2012,10000,VA,PAC,1352,Savage River Watershed Association,H,REP
50,872635,24A,1,1,2012,25000,DC,PAC,1342,Rock Creek Conservancy,H,REP
50,872635,24E,1,1,2012,10000,DC,PAC,1314,Port Tobacco River Conservancy,H,DEM
50,872643,24A,1,1,2012,25000,DC,PAC,1399,St. Mary's River Watershed Association,H,REP
50,861890,24E,1,1,2012,25000,DC,PAC,1233,Midshore Riverkeeper Conservancy,H,DEM
50,872643,24E,1,1,2012,25000,DC,PAC,1248,Nanticoke Watershed Alliance,H,DEM
50,861890,24E,1,1,2012,25000,DC,PAC,1513,West/Rhode Riverkeeper,H,DEM
50,825474,24K,1,1,2012,50000,DC,PAC,1378,South River Federation,H,DEM
50,825474,24K,1,1,2012,50000,NJ,PAC,909,Chester River Association,H,DEM
50,872643,24E,1,1,2012,50000,DC,PAC,837,Blue Water Baltimore,H,DEM
50,872643,24A,1,1,2012,1176,DC,PAC,1295,Parks and People Foundation,H,REP
50,872643,24E,1,1,2012,2150,DC,PAC,1328,Queen Anne's County Soil Conservation District,H,DEM
50,872643,24A,1,1,2012,2740,DC,PAC,1450,Town of Chesapeake Beach,H,REP
50,872643,24A,1,1,2012,0,DC,PAC,1419,Sylvan View Community Association,H,REP
50,872643,24E,1,1,2012,341.23,DC,PAC,897,Chesapeake Bay National Estuarine Research Reserve Maryland,H,DEM
50,824971,24K,1,1,2012,1250,AZ,PAC,894,Chesapeake Bay Foundation,H,DEM
50,824971,24K,1,1,2012,100000,NJ,PAC,816,Baltimore County Department of Environmental Protection and Sustainability,H,DEM
50,872643,24A,1,1,2012,99900,DC,PAC,1350,Sassafras River Association,H,REP
50,872643,24E,1,1,2012,100000,DC,PAC,1210,Maryland Department of Agriculture,H,DEM
50,872643,24E,1,1,2012,35000,DC,PAC,1520,Wicomico Environmental Trust,H,DEM
50,872643,24A,1,1,2012,13975,DC,PAC,1295,Parks and People Foundation,H,REP
50,823967,24K,1,1,2012,18000,LA,PAC,1448,Town of Cecilton,H,REP
50,872643,24E,1,1,2012,30000,DC,PAC,1064,Friends of the Patapsco Valley Heritage Greenway,H,DEM
50,872643,24A,1,1,2012,27000,DC,PAC,1378,South River Federation,H,REP
50,824138,24K,1,1,2012,30000,GA,PAC,816,Baltimore County Department of Environmental Protection and Sustainability,H,REP
50,872643,24E,1,1,2012,17425,DC,PAC,989,Ducks Unlimited,H,DEM
50,872643,24A,1,1,2012,22000,DC,PAC,925,City of Hagerstown,H,REP
50,872643,24E,1,1,2012,20000,DC,PAC,827,Belair - Edison Neighborhoods,H,DEM
50,872643,24A,1,1,2012,55000,DC,PAC,1454,Town of Forest Heights,H,REP
50,872643,24A,1,1,2012,18950,DC,PAC,1451,Town of Delmar,H,REP
50,872643,24E,1,1,2012,10000,DC,PAC,1503,Water Environment Federation,H,DEM
50,872643,24A,1,1,2012,35000,DC,PAC,1134,Housing Initiative Partnership,H,REP
50,872643,24E,1,1,2012,0,DC,PAC,1222,"Mathews County, Virginia",H,DEM
50,872643,24E,1,1,2012,25000,DC,PAC,1445,Town of Ashland,H,DEM
50,872643,24A,1,1,2012,25000,DC,PAC,931,City of Romney,H,REP
50,872643,24A,1,1,2012,65972,DC,PAC,1380,Southeast Community Development Corporation,H,REP
50,872643,24E,1,1,2012,20000,DC,PAC,787,American Rivers,H,DEM
50,872643,24E,1,1,2012,34950,DC,PAC,827,Belair - Edison Neighborhoods,H,DEM
50,862941,24K,1,1,2012,1000,WY,PAC,793,Annapolis Middle School Parent Teacher Student Association,H,REP
50,872643,24E,1,1,2012,759,DC,PAC,1513,West/Rhode Riverkeeper,H,DEM
50,872643,24A,1,1,2012,500,DC,PAC,1291,Olde Severna Park Improvement Association,H,REP
50,823967,24K,1,1,2012,3414,VA,PAC,1193,Lower Shore Land Trust,H,REP
50,823967,24K,1,1,2012,1230,MA,PAC,1045,Frederick County Office of Sustainability and Environmental Resources,H,DEM
50,825474,24K,1,1,2012,13336,NJ,PAC,817,Baltimore County Department of Recreation and Parks,H,DEM
50,872643,24E,1,1,2012,16500,DC,PAC,1397,St. Mary's College of Maryland,H,DEM
50,872651,24E,1,1,2012,99000,DC,PAC,909,Chester River Association,H,DEM
50,872651,24E,1,1,2012,18784,DC,PAC,1362,Severn River Association,H,DEM
50,872651,24E,1,1,2012,100000,DC,PAC,1278,North East Isles Community and Homeowners Association,H,DEM
50,872651,24A,1,1,2012,39850,DC,PAC,1513,West/Rhode Riverkeeper,H,REP
50,872651,24E,1,1,2012,60000,DC,PAC,895,Chesapeake Bay Maritime Museum,H,DEM
50,872651,24E,1,1,2012,41931,DC,PAC,1375,Smithsonian Environmental Research Center,H,DEM
50,872651,24E,1,1,2012,12880,MD,PAC,1378,South River Federation,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,789,Anacostia Watershed Society,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,1464,Trout Unlimited,H,DEM
50,872651,24E,1,1,2012,0,DC,PAC,837,Blue Water Baltimore,H,DEM
50,872651,24E,1,1,2012,4762,DC,PAC,1348,Salisbury University,H,DEM
50,872651,24A,1,1,2012,1000,DC,PAC,1457,Town of Middletown,H,REP
50,872651,24E,1,1,2012,60,DC,PAC,1450,Town of Chesapeake Beach,H,DEM
50,872651,24E,1,1,2012,3077,DC,PAC,1353,School of Living,H,DEM
50,872651,24E,1,1,2012,4959,DC,PAC,1037,Folger McKinsey Elementary School PTO,H,DEM
50,872651,24A,1,1,2012,638.5,DC,PAC,1413,"Summit School, Anne Arundel County",H,REP
50,872651,24E,1,1,2012,1470,DC,PAC,1536,Wye River Upper School,H,DEM
50,872651,24E,1,1,2012,1150,DC,PAC,1396,St. Martin's In the Field Day School,H,DEM
50,862942,24K,1,1,2012,2555,CO,PAC,1145,Indian Creek Upper School,H,REP
50,872651,24A,1,1,2012,0,DC,PAC,1389,St. Anne's School of Annapolis,H,REP
50,872651,24A,1,1,2012,2000,DC,PAC,1042,Fort Smallwood Elementary School,H,REP
50,872651,24E,1,1,2012,4680,DC,PAC,861,Capital City Public Charter School,H,DEM
50,836900,24K,1,1,2012,4750,IL,PAC,1225,Maury Elementary School,H,DEM
50,872651,24E,1,1,2012,1950,DC,PAC,1513,West/Rhode Riverkeeper,H,DEM
50,872651,24E,1,1,2012,2000,DC,PAC,1184,Little Falls Watershed Alliance,H,DEM
50,872651,24E,1,1,2012,300,NY,PAC,1114,Havre de Grace High School,H,DEM
50,872651,24A,1,1,2012,780,NY,PAC,1114,Havre de Grace High School,H,REP
50,872651,24A,1,1,2012,2593.32,MD,PAC,1224,Maurice J. McDonough High School,H,REP
50,872651,24A,1,1,2012,5000,DC,PAC,1345,Rosedale Center for Alternative Studies,H,REP
50,872651,24A,1,1,2012,5000,DC,PAC,1155,Joe's Movement Emporium,H,REP
50,872651,24A,1,1,2012,5000,DC,PAC,868,Caroline County Public Schools,H,REP
50,872651,24E,1,1,2012,1150,MD,PAC,1394,St. Mark School,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,789,Anacostia Watershed Society,H,DEM
50,872651,24E,1,1,2012,4000,DC,PAC,792,Annapolis Maritime Museum,H,DEM
50,872651,24E,1,1,2012,1873,DC,PAC,1126,Hillcrest Elementary School Parent Teacher Association,H,DEM
50,872651,24A,1,1,2012,5000,DC,PAC,1154,Janney Elementary School,H,REP
50,872651,24E,1,1,2012,5000,DC,PAC,1295,Parks and People Foundation,H,DEM
50,872651,24A,1,1,2012,5000,DC,PAC,1095,Green Building Institute,H,REP
50,872651,24E,1,1,2012,4800,DC,PAC,964,Cromwell Valley Elementary School,H,DEM
50,872651,24E,1,1,2012,944.22,DC,PAC,1390,St. Bernadette School,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,1187,Loch Raven Technical Academy,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,1069,Friendship Academy of Science and Technology,H,DEM
50,872651,24A,1,1,2012,1201,DC,PAC,1183,Little Bennett Elementary School,H,REP
50,872651,24E,1,1,2012,5000,DC,PAC,876,Catonsville Middle School,H,DEM
50,872651,24A,1,1,2012,920,DC,PAC,1414,Sunset Elementary School,H,REP
50,872651,24A,1,1,2012,4000,DC,PAC,1404,Stevensville Middle School,H,REP
50,851523,24K,1,1,2012,3252,IL,PAC,1527,William Paca Elementary School,H,DEM
50,872651,24E,1,1,2012,2450,DC,PAC,1232,Middletown High School,H,DEM
50,872651,24E,1,1,2012,1930,DC,PAC,1116,Henry Highland Garnett Elementary School,H,DEM
50,872651,24E,1,1,2012,5000,DC,PAC,1233,Midshore Riverkeeper Conservancy,H,DEM
50,872651,24E,1,1,2012,4100,DC,PAC,1525,Wilderness Leadership and Learning,H,DEM
50,872651,24A,1,1,2012,1253,DC,PAC,1423,Talbot Springs Elementary School,H,REP
50,837604,24K,1,1,2012,3363,CA,PAC,941,Colonel Richardson High School,H,DEM
50,872651,24E,1,1,2012,500,DC,PAC,1269,New Market Middle School,H,DEM
50,872651,24A,1,1,2012,3480,DC,PAC,804,Audubon Naturalist Society of the Central Atlantic States,H,REP
50,872651,24E,1,1,2012,3325,DC,PAC,1164,Kennard Elementary,H,DEM
50,872651,24E,1,1,2012,4400,DC,PAC,1006,Easton Middle School,H,DEM
50,872651,24E,1,1,2012,1378,DC,PAC,1312,Pocomoke Middle School,H,DEM
50,872651,24E,1,1,2012,210,DC,PAC,1008,Eastwood Elementary Magnet School,H,DEM
50,872651,24A,1,1,2012,4028,DC,PAC,1119,Hereford Middle School,H,REP
